Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),Cluster Label
1844,27,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,131.625,Yes,106.816666,-6.2,6308.900000000001,1
1845,25,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,116.35000000000001,Yes,106.816666,-6.2,6303.7,3
1846,22,Jakarta,High End,No,No,No,No,No,No,Debit,96.72000000000001,Yes,106.816666,-6.2,3129.1,3
1847,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.650000000000002,Yes,106.816666,-6.2,4850.3,2
1848,4,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.655,Yes,106.816666,-6.2,4708.6,3
1849,18,Jakarta,High End,No,No,No,Yes,Yes,Yes,Debit,129.675,Yes,106.816666,-6.2,7614.1,3
1850,56,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,145.535,Yes,106.816666,-6.2,5278.0,1
1851,16,Jakarta,Mid End,No,Yes,No,No,Yes,No,Digital Wallet,50.7,Yes,106.816666,-6.2,7399.6,0
1852,30,Jakarta,High End,No,Yes,No,Yes,Yes,No,Credit,122.33,Yes,106.816666,-6.2,6831.5,1
1853,8,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,124.34500000000001,Yes,106.816666,-6.2,6935.5,3
1854,50,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,114.465,Yes,106.816666,-6.2,7556.900000000001,3
1855,41,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Debit,86.45,Yes,106.816666,-6.2,3272.1,0
1856,3,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,46.08500000000001,Yes,106.816666,-6.2,2723.5,0
1857,3,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,64.87,Yes,106.816666,-6.2,7260.5,0
1858,40,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,135.85,Yes,106.816666,-6.2,3681.6,1
1859,3,Jakarta,High End,No,No,No,No,No,No,Credit,97.565,Yes,106.816666,-6.2,4618.900000000001,3
1860,23,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,105.3,Yes,106.816666,-6.2,7411.3,3
1861,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.78500000000001,Yes,106.816666,-6.2,3112.2000000000003,3
1862,4,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Digital Wallet,78.52,Yes,106.816666,-6.2,7449.0,0
1863,1,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91.84500000000001,Yes,106.816666,-6.2,4501.900000000001,3
1864,12,Jakarta,Mid End,No,No,No,Yes,Yes,No,Pulsa,77.74,Yes,106.816666,-6.2,5955.3,3
1865,9,Jakarta,Mid End,No,No,No,No,No,No,Debit,57.46000000000001,Yes,106.816666,-6.2,2637.7000000000003,0
1866,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,98.47500000000001,Yes,106.816666,-6.2,7242.3,3
1867,67,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Credit,133.835,Yes,106.816666,-6.2,7306.0,1
1868,4,Jakarta,High End,No,No,No,No,No,No,Digital Wallet,96.72000000000001,Yes,106.816666,-6.2,7590.7,3
1869,1,Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,38.805,No,106.816666,-6.2,5153.2,0
1870,34,Jakarta,Mid End,Yes,No,Yes,No,No,No,Digital Wallet,74.03500000000001,No,106.816666,-6.2,4473.3,0
1871,45,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Debit,54.989999999999995,No,106.816666,-6.2,5599.1,0
1872,22,Jakarta,High End,No,Yes,No,No,Yes,No,Credit,115.83,No,106.816666,-6.2,5796.7,3
1873,10,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,38.675000000000004,No,106.816666,-6.2,2616.9,0
1874,62,Jakarta,Mid End,Yes,Yes,No,No,No,No,Debit,72.995,No,106.816666,-6.2,5887.7,0
1875,13,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,64.935,No,106.816666,-6.2,7493.2,0
1876,16,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,24.635,No,106.816666,-6.2,6143.8,2
1877,58,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130.45499999999998,No,106.816666,-6.2,8361.6,1
1878,25,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,137.15,No,106.816666,-6.2,7568.6,1
1879,69,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,147.225,No,106.816666,-6.2,6683.3,1
1880,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.845,No,106.816666,-6.2,6741.8,2
1881,71,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Debit,138.71,No,106.816666,-6.2,5822.7,1
1882,21,Jakarta,High End,No,Yes,Yes,No,No,Yes,Pulsa,117.065,No,106.816666,-6.2,7776.6,3
1883,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.740000000000002,No,106.816666,-6.2,6862.7,2
1884,58,Jakarta,Mid End,No,Yes,No,Yes,No,No,Credit,77.87,No,106.816666,-6.2,8329.1,0
1885,49,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Credit,77.48,No,106.816666,-6.2,6481.8,0
1886,30,Jakarta,Mid End,Yes,Yes,No,No,No,No,Debit,71.89,No,106.816666,-6.2,3542.5,0
1887,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,117.325,No,106.816666,-6.2,7766.2,1
1888,71,Jakarta,High End,Yes,Yes,Yes,Yes,No,No,Credit,125.255,No,106.816666,-6.2,6901.7,1
1889,2,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,124.15,No,106.816666,-6.2,5783.7,3
1890,27,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,No,Digital Wallet,85.995,No,106.816666,-6.2,4176.900000000001,0
1891,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.26,No,106.816666,-6.2,7183.8,2
1892,1,Jakarta,Mid End,No,No,No,No,No,No,Debit,58.825,No,106.816666,-6.2,4087.2000000000003,0
1893,72,Jakarta,High End,Yes,Yes,No,Yes,Yes,No,Debit,129.87,No,106.816666,-6.2,7689.5,1
1894,46,Jakarta,High End,No,No,Yes,No,No,No,Credit,97.24,No,106.816666,-6.2,4413.5,3
1895,10,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,64.41499999999999,No,106.816666,-6.2,3109.6,0
1896,70,Jakarta,Mid End,Yes,Yes,No,No,Yes,No,Credit,89.96000000000001,No,106.816666,-6.2,6129.5,0
1897,17,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.975,No,106.816666,-6.2,4739.8,2
1898,63,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Credit,103.80499999999999,No,106.816666,-6.2,5973.5,1
1899,13,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,No,Pulsa,99.06,No,106.816666,-6.2,3339.7000000000003,0
1900,49,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,109.85000000000001,No,106.816666,-6.2,8364.2,3
1901,2,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,64.025,No,106.816666,-6.2,4946.5,0
1902,52,Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Credit,103.675,No,106.816666,-6.2,5384.6,1
1903,69,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Credit,83.39500000000001,No,106.816666,-6.2,6666.400000000001,0
1904,43,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,117.325,No,106.816666,-6.2,2889.9,3
1905,25,Jakarta,Mid End,Yes,No,No,Yes,Yes,No,Credit,90.35000000000001,No,106.816666,-6.2,4100.2,0
1906,60,Jakarta,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,97.30499999999999,No,106.816666,-6.2,6698.900000000001,1
1907,63,Jakarta,High End,Yes,No,No,No,Yes,Yes,Credit,129.54500000000002,No,106.816666,-6.2,5943.6,1
1908,66,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,140.985,No,106.816666,-6.2,5956.6,1
1909,34,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,32.435,No,106.816666,-6.2,7030.400000000001,2
1910,72,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Credit,139.75,No,106.816666,-6.2,6120.400000000001,1
1911,47,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.65,No,106.816666,-6.2,5834.400000000001,3
1912,60,Jakarta,High End,No,Yes,No,No,Yes,No,Debit,116.87,No,106.816666,-6.2,8179.6,1
1913,72,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Debit,54.730000000000004,No,106.816666,-6.2,7918.3,0
1914,18,Jakarta,Mid End,No,No,Yes,Yes,No,No,Credit,70.72,No,106.816666,-6.2,6432.400000000001,0
1915,3,Jakarta,Mid End,No,Yes,No,Yes,Yes,Yes,Pulsa,97.89,No,106.816666,-6.2,7003.1,1
1916,47,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,102.57000000000001,No,106.816666,-6.2,4962.1,3
1917,31,Jakarta,Mid End,No,Yes,Yes,Yes,Yes,Yes,Digital Wallet,102.96000000000001,No,106.816666,-6.2,6479.2,1
1918,50,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,No,106.816666,-6.2,7603.7,2
1919,10,Jakarta,High End,Yes,No,Yes,No,No,No,Digital Wallet,103.80499999999999,No,106.816666,-6.2,7777.900000000001,0
1920,1,Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,63.765,No,106.816666,-6.2,4131.400000000001,0
1921,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.52,No,106.816666,-6.2,7126.6,2
1922,64,Jakarta,High End,Yes,No,Yes,Yes,Yes,Yes,Debit,145.07999999999998,No,106.816666,-6.2,6345.3,1
1923,62,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.525000000000002,No,106.816666,-6.2,5777.2,2
1924,3,Jakarta,Mid End,Yes,No,No,Yes,No,Yes,Debit,83.85000000000001,No,106.816666,-6.2,7296.900000000001,0
1925,56,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143.65,No,106.816666,-6.2,5801.900000000001,1
1926,46,Jakarta,Mid End,No,No,No,No,No,Yes,Credit,72.345,No,106.816666,-6.2,3727.1,0
1927,8,Jakarta,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,71.045,No,106.816666,-6.2,7298.2,0
1928,30,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Pulsa,97.175,No,106.816666,-6.2,3942.9,1
1929,45,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.67,No,106.816666,-6.2,7463.3,2
1930,11,Jakarta,Mid End,Yes,No,No,No,Yes,Yes,Pulsa,65.715,No,106.816666,-6.2,4475.900000000001,3
1931,42,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,134.94,No,106.816666,-6.2,5206.5,1
1932,49,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,No,106.816666,-6.2,7048.6,2
1933,9,Jakarta,High End,No,Yes,No,No,Yes,Yes,Credit,129.09,No,106.816666,-6.2,4602.0,3
1934,35,Jakarta,Mid End,Yes,No,No,No,Yes,No,Debit,80.795,No,106.816666,-6.2,6831.5,0
1935,48,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.845,No,106.816666,-6.2,5361.2,2
1936,46,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.935,No,106.816666,-6.2,7124.0,2
1937,29,Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,43.875,No,106.816666,-6.2,4763.2,0
1938,30,Jakarta,High End,No,Yes,Yes,No,No,No,Debit,106.665,No,106.816666,-6.2,6546.8,3
1939,1,Jakarta,High End,No,No,No,Yes,No,No,Pulsa,97.11000000000001,No,106.816666,-6.2,5436.6,3
1940,66,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Digital Wallet,109.2,No,106.816666,-6.2,7572.5,1
1941,65,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,144.365,No,106.816666,-6.2,6839.3,1
1942,72,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,131.17000000000002,No,106.816666,-6.2,7515.3,1
1943,71,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Credit,86.905,No,106.816666,-6.2,5352.1,0
1944,52,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,27.3,No,106.816666,-6.2,5405.400000000001,2
1945,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.26,No,106.816666,-6.2,3523.0,2
1946,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.285,No,106.816666,-6.2,7295.6,2
1947,38,Jakarta,High End,No,No,Yes,Yes,Yes,No,Debit,123.5,No,106.816666,-6.2,6163.3,1
1948,66,Jakarta,Mid End,No,Yes,Yes,No,Yes,No,Debit,59.214999999999996,No,106.816666,-6.2,8109.400000000001,1
1949,5,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,31.590000000000003,No,106.816666,-6.2,5219.5,0
1950,72,Jakarta,High End,Yes,Yes,No,No,Yes,Yes,Pulsa,135.395,No,106.816666,-6.2,5972.2,1
1951,32,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,39.195,No,106.816666,-6.2,4660.5,0
1952,43,Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,122.655,No,106.816666,-6.2,7598.5,3
1953,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.22,No,106.816666,-6.2,6804.2,2
1954,52,Jakarta,Mid End,Yes,No,Yes,Yes,No,No,Credit,75.33500000000001,No,106.816666,-6.2,7901.400000000001,0
1955,43,Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,119.14500000000001,No,106.816666,-6.2,4973.8,3
1956,64,Jakarta,Mid End,No,Yes,No,Yes,Yes,Yes,Pulsa,70.98,No,106.816666,-6.2,6305.0,1
1957,3,Jakarta,High End,Yes,Yes,No,No,Yes,No,Pulsa,116.80499999999999,No,106.816666,-6.2,6042.400000000001,3
1958,36,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,40.365,No,106.816666,-6.2,6332.3,0
1959,41,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.845,No,106.816666,-6.2,7693.400000000001,2
1960,27,Jakarta,High End,No,Yes,No,Yes,No,No,Credit,110.76,No,106.816666,-6.2,4934.8,0
1961,56,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,129.74,No,106.816666,-6.2,5987.8,1
1962,6,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.91,No,106.816666,-6.2,6949.8,2
1963,7,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,65.91000000000001,No,106.816666,-6.2,4026.1000000000004,0
1964,4,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.105000000000004,No,106.816666,-6.2,4123.6,2
1965,33,Jakarta,High End,Yes,No,No,Yes,Yes,No,Pulsa,115.635,No,106.816666,-6.2,6613.1,3
1966,72,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,30.615000000000002,No,106.816666,-6.2,7671.3,2
1967,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,106.816666,-6.2,3229.2000000000003,2
1968,71,Jakarta,Mid End,Yes,Yes,No,No,Yes,Yes,Pulsa,73.385,No,106.816666,-6.2,6983.6,1
1969,13,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.73500000000001,No,106.816666,-6.2,7651.8,3
1970,67,Jakarta,Mid End,No,No,No,Yes,No,No,Debit,65.715,No,106.816666,-6.2,7883.2,0
1971,43,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.410000000000004,No,106.816666,-6.2,2622.1,2
1972,23,Jakarta,High End,Yes,No,No,No,No,No,Debit,97.5,No,106.816666,-6.2,2887.3,0
1973,64,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.26,No,106.816666,-6.2,5924.1,2
1974,57,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,106.816666,-6.2,5710.900000000001,2
1975,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,114.465,No,106.816666,-6.2,7932.6,1
1976,61,Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,131.365,No,106.816666,-6.2,8204.300000000001,1
1977,64,Jakarta,High End,Yes,Yes,No,No,No,No,Credit,109.59,No,106.816666,-6.2,6557.2,0
1978,71,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.135,No,106.816666,-6.2,5627.7,2
1979,65,Jakarta,High End,Yes,Yes,No,Yes,Yes,No,Credit,128.76500000000001,No,106.816666,-6.2,7641.400000000001,1
1980,3,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.480000000000004,No,106.816666,-6.2,3305.9,2
1981,30,Jakarta,Mid End,No,Yes,Yes,No,Yes,No,Credit,83.85000000000001,No,106.816666,-6.2,5616.0,1
1982,15,Jakarta,Mid End,No,Yes,Yes,Yes,No,Yes,Digital Wallet,90.35000000000001,No,106.816666,-6.2,4066.4,0
1983,8,Jakarta,Mid End,No,No,No,Yes,Yes,Yes,Pulsa,89.115,No,106.816666,-6.2,4059.9,3
1984,70,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,140.595,No,106.816666,-6.2,6749.6,1
1985,62,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,111.92999999999999,No,106.816666,-6.2,7499.7,1
1986,6,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,106.816666,-6.2,5580.900000000001,2
1987,14,Jakarta,High End,No,No,No,No,No,Yes,Debit,105.17000000000002,No,106.816666,-6.2,3331.9,3
1988,22,Jakarta,High End,No,No,No,No,Yes,No,Debit,109.39500000000001,No,106.816666,-6.2,4613.7,3
1989,22,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.195,No,106.816666,-6.2,2824.9,2
1990,16,Jakarta,Mid End,Yes,No,Yes,No,Yes,No,Digital Wallet,83.525,No,106.816666,-6.2,7164.3,0
1991,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.410000000000004,No,106.816666,-6.2,4694.3,2
1992,13,Jakarta,Mid End,Yes,Yes,No,No,No,No,Pulsa,72.8,No,106.816666,-6.2,6702.8,0
1993,2,Bandung,High End,No,No,No,No,No,No,Pulsa,90.61000000000001,No,107.60981,-6.914744,3972.8,3
1994,53,Bandung,Mid End,No,Yes,Yes,Yes,No,Yes,Debit,96.07000000000001,No,107.60981,-6.914744,7337.2,1
1995,11,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.78,No,107.60981,-6.914744,5261.1,2
1996,69,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.869999999999997,No,107.60981,-6.914744,7241.0,2
1997,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,115.765,No,107.60981,-6.914744,8075.6,1
1998,16,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.52,No,107.60981,-6.914744,5187.0,2
1999,43,Bandung,High End,Yes,No,Yes,Yes,No,No,Debit,109.525,No,107.60981,-6.914744,5696.6,0
2000,14,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Digital Wallet,106.53500000000001,No,107.60981,-6.914744,3333.2000000000003,1
2001,32,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.715000000000003,No,107.60981,-6.914744,6965.400000000001,2
2002,34,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32.11,No,107.60981,-6.914744,4447.3,2
2003,15,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,136.95499999999998,No,107.60981,-6.914744,3537.3,1
2004,61,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.715000000000003,No,107.60981,-6.914744,6643.0,2
2005,1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58.89,No,107.60981,-6.914744,4647.5,0
2006,33,Bandung,Mid End,Yes,No,Yes,No,Yes,Yes,Credit,97.175,No,107.60981,-6.914744,6947.2,1
2007,20,Bandung,Mid End,No,Yes,No,No,No,No,Digital Wallet,67.34,No,107.60981,-6.914744,3593.2000000000003,0
2008,3,Bandung,Mid End,No,No,No,Yes,No,No,Pulsa,39.519999999999996,No,107.60981,-6.914744,4040.4,0
2009,13,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.544999999999998,No,107.60981,-6.914744,2631.2000000000003,2
2010,40,Bandung,Mid End,No,Yes,No,No,No,No,Credit,73.58,No,107.60981,-6.914744,4366.7,0
2011,43,Bandung,Mid End,Yes,No,No,Yes,No,Yes,Credit,93.47000000000001,No,107.60981,-6.914744,5337.8,0
2012,69,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.675,No,107.60981,-6.914744,6922.5,2
2013,72,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Credit,142.61,No,107.60981,-6.914744,7728.5,1
2014,59,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.090000000000003,No,107.60981,-6.914744,5393.7,2
2015,20,Bandung,High End,Yes,Yes,No,Yes,Yes,No,Pulsa,125.515,No,107.60981,-6.914744,5696.6,1
2016,24,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,31.330000000000002,No,107.60981,-6.914744,6024.2,2
2017,59,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144.755,No,107.60981,-6.914744,7861.1,1
2018,72,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Debit,145.925,No,107.60981,-6.914744,5328.7,1
2019,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.975,No,107.60981,-6.914744,4365.400000000001,2
2020,27,Bandung,High End,Yes,No,No,Yes,Yes,Yes,Credit,132.47,No,107.60981,-6.914744,4933.5,1
2021,14,Bandung,High End,No,Yes,No,Yes,No,No,Credit,104.065,No,107.60981,-6.914744,5720.0,0
2022,71,Bandung,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,137.215,No,107.60981,-6.914744,6513.0,1
2023,13,Bandung,High End,No,No,No,No,Yes,No,Credit,101.79,No,107.60981,-6.914744,7235.8,3
2024,44,Bandung,High End,No,No,No,No,No,No,Credit,89.505,No,107.60981,-6.914744,2668.9,3
2025,33,Bandung,High End,No,Yes,No,Yes,No,No,Debit,103.935,No,107.60981,-6.914744,4053.4,0
2026,72,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Credit,72.08500000000001,No,107.60981,-6.914744,5922.8,1
2027,64,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,133.185,No,107.60981,-6.914744,8317.4,1
2028,1,Bandung,Mid End,No,No,No,No,No,No,Pulsa,32.825,No,107.60981,-6.914744,7615.400000000001,0
2029,61,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,107.60981,-6.914744,7034.3,2
2030,29,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.0,No,107.60981,-6.914744,4940.0,2
2031,23,Bandung,High End,No,No,No,No,No,Yes,Pulsa,112.84,No,107.60981,-6.914744,7524.400000000001,3
2032,57,Bandung,Mid End,Yes,Yes,Yes,No,Yes,Yes,Debit,76.375,No,107.60981,-6.914744,5349.5,1
2033,72,Bandung,Mid End,Yes,Yes,Yes,Yes,No,No,Credit,58.825,No,107.60981,-6.914744,6553.3,0
2034,66,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,No,Debit,73.58,No,107.60981,-6.914744,7150.0,1
2035,65,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Debit,109.46000000000001,No,107.60981,-6.914744,6832.8,1
2036,8,Bandung,High End,No,No,No,No,Yes,No,Debit,104.0,No,107.60981,-6.914744,2814.5,3
2037,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.175000000000004,No,107.60981,-6.914744,6034.6,2
2038,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.26,No,107.60981,-6.914744,5408.0,2
2039,12,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.155,No,107.60981,-6.914744,5786.3,2
2040,24,Bandung,Mid End,Yes,No,No,No,Yes,Yes,Digital Wallet,65.78,No,107.60981,-6.914744,6247.8,0
2041,31,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Digital Wallet,105.495,No,107.60981,-6.914744,7335.900000000001,1
2042,30,Bandung,High End,No,No,No,Yes,No,Yes,Credit,116.87,No,107.60981,-6.914744,4202.900000000001,3
2043,47,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Credit,110.89,No,107.60981,-6.914744,7407.400000000001,1
2044,54,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,140.4,No,107.60981,-6.914744,8281.0,1
2045,50,Bandung,High End,Yes,Yes,No,Yes,No,Yes,Credit,121.55,No,107.60981,-6.914744,8277.1,1
2046,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.325,No,107.60981,-6.914744,7452.900000000001,2
2047,29,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,32.695,No,107.60981,-6.914744,7138.3,2
